reviewID,sentenceID,sentenceText,processedText,sentimentScore,target,category,part,polarity
1357554,1357554:4,It's a nice place to relax and have conversation.,it s a nice place to relax and have conversation,0.6908,place,ambience general,3,positive
1357554,1357554:5,I can't wait to go back.,i can t wait to go back,0.0,null,restaurant general,3,positive
1367358,1367358:1,The food is authentic Italian - delicious!,the food is authentic italian delicious,0.6114,food,food quality,3,positive
1367358,1367358:2,"Pizza is terrific, as is homemade pasta.",pizza is terrific as is homemade pasta,0.4767,pizza,food quality,3,positive
1367358,1367358:2,"Pizza is terrific, as is homemade pasta.",pizza is terrific as is homemade pasta,0.4767,homemade pasta,food quality,3,positive
1367358,1367358:3,"Ambience is delightful, service impeccable.",ambience is delightful service impeccable,0.5859,ambience,ambience general,3,positive
1367358,1367358:3,"Ambience is delightful, service impeccable.",ambience is delightful service impeccable,0.5859,service,service general,3,positive
1380450,1380450:0,I'm still mad that i had to pay for lousy food.,i m still mad that i had to pay for lousy food,-0.7964,food,food quality,3,negative
1380450,1380450:1,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed,0.6124,hanger steak,food quality,3,negative
1380450,1380450:1,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed,0.6124,tuna,food quality,3,negative
1380450,1380450:2,Service was also horrible and the ambience is not that great.,service was also horrible and the ambience is not that great,-0.7779,service,service general,3,negative
1380450,1380450:2,Service was also horrible and the ambience is not that great.,service was also horrible and the ambience is not that great,-0.7779,ambience,ambience general,3,negative
1380450,1380450:3,DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,do not try unless you re just going there to hang out like the rest of the hipsters who apparently have no sense of taste,0.0772,null,restaurant miscellaneous,3,negative
1387314,1387314:0,I go and eat out at many different restaurants and this is one place you have go and try.,i go and eat out at many different restaurants and this is one place you have go and try,0.0,place,restaurant general,3,positive
1387314,1387314:1,This is my first time writing a review for a restaurant because the food and service was excellent.,this is my first time writing a review for a restaurant because the food and service was excellent,0.5719,food,food quality,3,positive
1387314,1387314:1,This is my first time writing a review for a restaurant because the food and service was excellent.,this is my first time writing a review for a restaurant because the food and service was excellent,0.5719,service,service general,3,positive
1387314,1387314:2,The filet mignon dish was superb!,the filet mignon dish was superb,0.6588,filet mignon dish,food quality,3,positive
1387314,1387314:3,I would defiantly come back here again as one of my top choices.,i would defiantly come back here again as one of my top choices,0.2023,null,restaurant general,3,positive
1387314,1387314:4,It's a small cute restaurant.,it s a small cute restaurant,0.4588,restaurant,ambience general,3,positive
1390357,1390357:0,I absolutely love this place!!!,i absolutely love this place,0.7483,place,restaurant general,3,positive
1390357,1390357:2,"I like the ambience, it's very dark and original.",i like the ambience it s very dark and original,0.6204,ambience,ambience general,3,positive
1390357,1390357:4,The sushi is amazing!!! ,the sushi is amazing,0.6884,sushi,food quality,3,positive
1390357,1390357:5,And amazingly cheap.,and amazingly cheap,0.0,null,food prices,3,positive
1390357,1390357:6,Big thumbs up!,big thumbs up,0.0,null,restaurant general,3,positive
1394712,1394712:0,Very affordable and excellent ambient!,very affordable and excellent ambient,0.6435,ambient,ambience general,3,positive
1394712,1394712:0,Very affordable and excellent ambient!,very affordable and excellent ambient,0.6435,null,restaurant prices,3,positive
1394712,1394712:1,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai,0.0,beef and noodle soup dishes,food quality,3,negative
1394712,1394712:2,We were very disappointed.,we were very disappointed,-0.5256,null,food quality,3,negative
1394712,1394712:3,We won't go to this place again for a good meal.,we won t go to this place again for a good meal,0.4404,meal,food quality,3,negative
1394712,1394712:4,"However, I think this place is a good hang out spot.",however i think this place is a good hang out spot,0.4404,place,ambience general,3,positive
1395421,1395421:0,My Girlfriend and I stumbled onto this hopping place the other night and had a great time!,my girlfriend and i stumbled onto this hopping place the other night and had a great time,0.6588,place,restaurant general,3,positive
1395421,1395421:1,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,the pizza and wine were excellent the service too but what really made this place was the backyard dining area,0.0,pizza,food quality,3,positive
1395421,1395421:1,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,the pizza and wine were excellent the service too but what really made this place was the backyard dining area,0.0,wine,drinks quality,3,positive
1395421,1395421:1,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,the pizza and wine were excellent the service too but what really made this place was the backyard dining area,0.0,service,service general,3,positive
1395421,1395421:1,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,the pizza and wine were excellent the service too but what really made this place was the backyard dining area,0.0,backyard dining area,ambience general,3,positive
1395421,1395421:2,It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.,it is one the nicest outdoor restaurants i have ever seen in ny i am from italy and this place rivals the ones in my country,0.4939,null,ambience general,3,positive
1395421,1395421:3,"They tell me they are going to cover the garden in glass for the winter, so i'm looking forward to going there on a snowy night to enjoy it.",they tell me they are going to cover the garden in glass for the winter so i m looking forward to going there on a snowy night to enjoy it,0.4939,null,restaurant miscellaneous,3,positive
1395421,1395421:4,Check this place out!,check this place out,0.0,place,restaurant general,3,positive
1395421,1395421:5,HIGHLY RECOMMENDED!!!!!,highly recommended,0.0,null,restaurant general,3,positive
1398844,1398844:0,"First of all, this place is *not* romantic, as claimed by Citysearch's editorial review.",first of all this place is not romantic as claimed by citysearch s editorial review,0.4019,place,ambience general,3,negative
1398844,1398844:1,"Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.",either that or the editor s idea of romance must be sharing a conversation with the next table while trying to speak louder than the traffic on 57th,0.7506,null,ambience general,3,negative
1398844,1398844:2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",the tables are crammed way too close the menu is typical of any italian restaurant and the wine list is simply overpriced,0.0,tables,ambience general,3,negative
1398844,1398844:2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",the tables are crammed way too close the menu is typical of any italian restaurant and the wine list is simply overpriced,0.0,menu,food style options,3,neutral
1398844,1398844:2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",the tables are crammed way too close the menu is typical of any italian restaurant and the wine list is simply overpriced,0.0,wine list,drinks prices,3,negative
1398844,1398844:3,Slightly above average wines start at $70+ with only one selection listed at $30+.,slightly above average wines start at 70 with only one selection listed at 30,0.0,wines,drinks quality,3,negative
1398844,1398844:3,Slightly above average wines start at $70+ with only one selection listed at $30+.,slightly above average wines start at 70 with only one selection listed at 30,0.0,wines,drinks prices,3,negative
1398844,1398844:4,Service is not what one would expect from a joint in this price category.,service is not what one would expect from a joint in this price category,0.0,service,service general,3,negative
1398844,1398844:5,"For instance, plates were just dumped on the table, I was handed the wine list upside down, etc.... ",for instance plates were just dumped on the table i was handed the wine list upside down etc,-0.4019,null,service general,3,negative
1398844,1398844:6,Somehow working the italian charm with constant mille grazie does not constitute proper service.,somehow working the italian charm with constant mille grazie does not constitute proper service,0.4019,service,service general,3,negative
1398844,1398844:7,"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",to be completely fair the only redeeming factor was the food which was above average but couldn t make up for all the other deficiencies of teodora,0.2014,food,food quality,3,positive
1398844,1398844:7,"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",to be completely fair the only redeeming factor was the food which was above average but couldn t make up for all the other deficiencies of teodora,0.2014,teodora,restaurant general,3,negative
1404042,1404042:1,Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,not one of our meals was edible bland and or made with weird rosemary or orange flavoring,-0.1779,meals,food quality,3,negative
1404042,1404042:1,Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,not one of our meals was edible bland and or made with weird rosemary or orange flavoring,-0.1779,rosemary or orange flavoring,food quality,3,negative
1404042,1404042:2,Fish was overdone.,fish was overdone,0.0,fish,food quality,3,negative
1404042,1404042:3,"Cute place, nice wait staff but would never go there again.",cute place nice wait staff but would never go there again,0.4404,wait staff,service general,3,positive
1404042,1404042:3,"Cute place, nice wait staff but would never go there again.",cute place nice wait staff but would never go there again,0.4404,place,ambience general,3,positive
1404042,1404042:3,"Cute place, nice wait staff but would never go there again.",cute place nice wait staff but would never go there again,0.4404,place,restaurant general,3,negative
1404042,1404042:4,Someone else recommended the dessert - we also left that.,someone else recommended the dessert we also left that,0.2023,dessert,food quality,3,negative
1404042,1404042:5,One of us actually liked the expresso - that's it.,one of us actually liked the expresso that s it,0.4215,expresso,drinks quality,3,positive
1404042,1404042:6,"Skip this restaurant, it's a big disappointment.",skip this restaurant it s a big disappointment,-0.5106,restaurant,restaurant general,3,negative
1410878,1410878:0,Myagi is one of my favorite restaurants in the City; the place the negative reviews describe sound like they were somewhere else.,myagi is one of my favorite restaurants in the city the place the negative reviews describe sound like they were somewhere else,0.2023,myagi,restaurant general,3,positive
1410878,1410878:1,I've never had bad service and the fish is fresh and delicious.,i ve never had bad service and the fish is fresh and delicious,0.8338,service,service general,3,positive
1410878,1410878:1,I've never had bad service and the fish is fresh and delicious.,i ve never had bad service and the fish is fresh and delicious,0.8338,fish,food quality,3,positive
1410878,1410878:2,Their tuna tartar appetizer is to die for.,their tuna tartar appetizer is to die for,-0.5994,tuna tartar appetizer,food quality,3,positive
1413697,1413697:0,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",i come from a family of pizzeria owners and i m almost ashamed to say that the pizza in fornino s blows my families receipies away,-0.4228,pizza,food quality,3,positive
1413697,1413697:1,It is simply amazing.,it is simply amazing,0.5859,null,food quality,3,positive
1413697,1413697:2,The place is so cool and the service is prompt and curtious.,the place is so cool and the service is prompt and curtious,0.4572,service,service general,3,positive
1413697,1413697:2,The place is so cool and the service is prompt and curtious.,the place is so cool and the service is prompt and curtious,0.4572,place,ambience general,3,positive
1413697,1413697:3,I highly recommend to anyone to give this place a try.,i highly recommend to anyone to give this place a try,0.4201,place,restaurant general,3,positive
1413697,1413697:4,You will find yourself returning quite often.,you will find yourself returning quite often,0.0,null,restaurant general,3,positive
1417496,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,a restaurant that doesn t try to do anything except serve great food with great service in a pleasant atmosphere,0.91,food,food quality,3,positive
1417496,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,a restaurant that doesn t try to do anything except serve great food with great service in a pleasant atmosphere,0.91,service,service general,3,positive
1417496,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,a restaurant that doesn t try to do anything except serve great food with great service in a pleasant atmosphere,0.91,atmosphere,ambience general,3,positive
1417496,1417496:1,No gimmicks here -- the food speaks for itself in its freshness and preparation.,no gimmicks here the food speaks for itself in its freshness and preparation,-0.296,food,food quality,3,positive
1417496,1417496:2,The dining room is quietly elegant with no music to shout over -- how refreshing!,the dining room is quietly elegant with no music to shout over how refreshing,0.2942,dining room,ambience general,3,positive
1417496,1417496:3,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",the service was impeccable and unobtrusive the staff knows what they are there to do to know their menu present your meal and attend to your needs,0.0,service,service general,3,positive
1417496,1417496:3,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",the service was impeccable and unobtrusive the staff knows what they are there to do to know their menu present your meal and attend to your needs,0.0,staff,service general,3,positive
1417496,1417496:4,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",looking around i saw a room full of new yorkers enjoying a real meal in a real restaurant not a clubhouse of the fabulous trying to be seen,0.7783,meal,food quality,3,positive
1417496,1417496:4,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",looking around i saw a room full of new yorkers enjoying a real meal in a real restaurant not a clubhouse of the fabulous trying to be seen,0.7783,restaurant,ambience general,3,positive
1417496,1417496:5,Beautiful experience.,beautiful experience,0.5994,null,restaurant general,3,positive
1430994,1430994:0,The view is breathtaking the service is top notch... the ambiance is wonderfull.,the view is breathtaking the service is top notch the ambiance is wonderfull,0.5859,view,location general,3,positive
1430994,1430994:0,The view is breathtaking the service is top notch... the ambiance is wonderfull.,the view is breathtaking the service is top notch the ambiance is wonderfull,0.5859,service,service general,3,positive
1430994,1430994:0,The view is breathtaking the service is top notch... the ambiance is wonderfull.,the view is breathtaking the service is top notch the ambiance is wonderfull,0.5859,ambiance,ambience general,3,positive
1430994,1430994:1,The staff offers impeccable service.,the staff offers impeccable service,0.0,staff,service general,3,positive
1430994,1430994:2,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,i had lobster bisque it has 2 oz of maine lobster in it,0.0,lobster bisque,food style options,3,positive
1430994,1430994:3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque,0.7717,new england chowder,food quality,3,positive
1430994,1430994:3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque,0.7717,lobster bisque,food quality,3,positive
1430994,1430994:5,It was divine melts in your mouth.,it was divine melts in your mouth,0.5574,null,food quality,3,positive
1430994,1430994:6,My boyfriend had Prime Rib it was good .,my boyfriend had prime rib it was good,0.4404,prime rib,food quality,3,positive
1430994,1430994:7,We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. ,we didn t want a bottle of bubbly on a weekday so we each got little bottles of korbett it was just enough,-0.0572,bottles of korbett,drinks style options,3,positive
1430994,1430994:9,It's cuz it's so good you need to taste it!!! ,it s cuz it s so good you need to taste it,0.6826,null,food quality,3,positive
1430994,1430994:10,All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!,all in all we re already coming up with excuses to go ahead really soon in the next few wks,0.0,null,restaurant general,3,positive
1431154,1431154:0,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,my wife and i ate here earlier this week and have not stopped ranting and raving about the food,0.1695,food,food quality,3,positive
1431154,1431154:1,If you like spicy food get the chicken vindaloo.,if you like spicy food get the chicken vindaloo,0.3612,chicken vindaloo,food quality,3,positive
1431154,1431154:2,It's very spicy but not offensive.,it s very spicy but not offensive,0.4973,null,food quality,3,positive
1431154,1431154:3,We will definitely go back.,we will definitely go back,0.4019,null,restaurant general,3,positive
1432551,1432551:0,Go to Volare for 1st class service and terrific food.,go to volare for 1st class service and terrific food,0.4767,service,service general,3,positive
1432551,1432551:0,Go to Volare for 1st class service and terrific food.,go to volare for 1st class service and terrific food,0.4767,food,food quality,3,positive
1432551,1432551:1,The portions are large and the servers always surprise us with a different starter.,the portions are large and the servers always surprise us with a different starter,0.2732,portions,food style options,3,positive
1432551,1432551:1,The portions are large and the servers always surprise us with a different starter.,the portions are large and the servers always surprise us with a different starter,0.2732,servers,service general,3,positive
1432551,1432551:2,The wine list is excellent.,the wine list is excellent,0.5719,wine list,drinks style options,3,positive
1439875,1439875:0,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,the food is amazing especially if you get the chef s tasting menu and your favourite bottle or two of wine from an extensive selection of wines,0.0,food,food quality,3,positive
1439875,1439875:0,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,the food is amazing especially if you get the chef s tasting menu and your favourite bottle or two of wine from an extensive selection of wines,0.0,selection of wines,drinks style options,3,positive
1439875,1439875:0,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,the food is amazing especially if you get the chef s tasting menu and your favourite bottle or two of wine from an extensive selection of wines,0.0,chef s tasting menu,food quality,3,positive
1439875,1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",the place is small and intimate and you may feel a little crowded but the service is excellent and it s great for friends out a romantic date or a special occassion,0.9749,service,service general,3,positive
1439875,1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",the place is small and intimate and you may feel a little crowded but the service is excellent and it s great for friends out a romantic date or a special occassion,0.9749,place,ambience general,3,negative
1439875,1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",the place is small and intimate and you may feel a little crowded but the service is excellent and it s great for friends out a romantic date or a special occassion,0.9749,place,restaurant miscellaneous,3,positive
1439875,1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don t like,0.8395,food,food prices,3,negative
1439875,1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don t like,0.8395,prixe fixe tasting menu,food quality,3,positive
1439875,1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don t like,0.8395,prixe fixe tasting menu,food prices,3,positive
1439875,1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don t like,0.8395,null,service general,3,positive
1439875,1439875:5,Please be aware that it's CASH or AMEX only!,please be aware that it s cash or amex only,0.3802,null,restaurant miscellaneous,3,neutral
1448587,1448587:0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",with the exception of our lemon salad that had so much pepper on it that our eyes started watering the food here was decent not great,-0.5096,food,food quality,3,neutral
1448587,1448587:0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",with the exception of our lemon salad that had so much pepper on it that our eyes started watering the food here was decent not great,-0.5096,lemon salad,food quality,3,negative
1448587,1448587:1,The menu is very limited - i think we counted 4 or 5 entrees.,the menu is very limited i think we counted 4 or 5 entrees,-0.2944,menu,food style options,3,negative
1448587,1448587:2,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",we ordered the special grilled branzino that was so infused with bone it was difficult to eat,0.0516,grilled branzino,food quality,3,negative
1448587,1448587:3,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",the decor in this place is very diner ish and the kind of place you expect in the east village not romantic just simple small and sparse,-0.3089,decor,ambience general,3,neutral
1448587,1448587:4,Problem is nothing at Prune is particularly memorable.,problem is nothing at prune is particularly memorable,-0.4019,prune,restaurant general,3,negative
1448587,1448587:5,No plans to return anytime soon.,no plans to return anytime soon,-0.296,null,restaurant general,3,negative
1451107,1451107:0,This place is so much fun.,this place is so much fun,0.5542,place,ambience general,3,positive
1451107,1451107:1,Our family never expected such incredible entertainment in a restaurant.,our family never expected such incredible entertainment in a restaurant,0.4215,restaurant,restaurant general,3,positive
1451107,1451107:4,Our food was great too!,our food was great too,0.6588,food,food quality,3,positive
1451107,1451107:5,And really large portions.,and really large portions,0.0,portions,food style options,3,positive
1451107,1451107:6,The staff was the friendliest that have seen in New York.,the staff was the friendliest that have seen in new york,0.5574,staff,service general,3,positive
1451107,1451107:7,We will go back every time we are in the City.,we will go back every time we are in the city,0.0,null,restaurant general,3,positive
1451109,1451109:0,If you want something really different than try Jekyll and Hyde.,if you want something really different than try jekyll and hyde,0.0772,jekyll and hyde,restaurant general,3,positive
1451109,1451109:1,It is a lot of fun with live entertainment and all kinds of Disney type special effects.,it is a lot of fun with live entertainment and all kinds of disney type special effects,0.8316,null,ambience general,3,positive
1451109,1451109:2,The food was pretty tradional but it was hot and good with large portions.,the food was pretty tradional but it was hot and good with large portions,0.714,food,food quality,3,positive
1451109,1451109:2,The food was pretty tradional but it was hot and good with large portions.,the food was pretty tradional but it was hot and good with large portions,0.714,portions,food style options,3,positive
1451109,1451109:3,I highly recommend it.,i highly recommend it,0.4201,null,restaurant general,3,positive
1457607,1457607:0,The place is a lot of fun.,the place is a lot of fun,0.5106,place,ambience general,3,positive
1457607,1457607:1,My six year old loved it.,my six year old loved it,0.5994,null,restaurant general,3,positive
1457607,1457607:2,The characters really make for an enjoyable experience.,the characters really make for an enjoyable experience,0.4404,characters,ambience general,3,positive
1457607,1457607:3,"The food however, is what one might expect.",the food however is what one might expect,0.0,food,food quality,3,negative
1457607,1457607:4,It is very overpriced and not very tasty.,it is very overpriced and not very tasty,0.0,null,food quality,3,negative
1457607,1457607:4,It is very overpriced and not very tasty.,it is very overpriced and not very tasty,0.0,null,food prices,3,negative
1457607,1457607:5,"However, I think Jeckll and Hydes t is one of those places that is fun to do once.",however i think jeckll and hydes t is one of those places that is fun to do once,0.5106,jeckll and hydes,restaurant general,3,positive
1457607,1457607:6,We had a good time.,we had a good time,0.4404,null,restaurant general,3,positive
1459569,1459569:0,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them,-0.2201,null,service general,3,negative
1459569,1459569:1,Service was slow had to wait to order and get food although not crowded.,service was slow had to wait to order and get food although not crowded,0.0,service,service general,3,negative
1459569,1459569:2,Drinks way over priced.,drinks way over priced,0.0,drinks,drinks prices,3,negative
1459569,1459569:3,Food was good not great not worth the wait or another visit,food was good not great not worth the wait or another visit,0.0255,food,food quality,3,neutral
1459569,1459569:3,Food was good not great not worth the wait or another visit,food was good not great not worth the wait or another visit,0.0255,null,restaurant general,3,negative
1460715,1460715:0,Great pizza for lunch place.,great pizza for lunch place,0.6249,pizza,food quality,3,positive
1460715,1460715:1,Service was quick.,service was quick,0.0,service,service general,3,positive
1460715,1460715:2,The pizza was great.,the pizza was great,0.6249,pizza,food quality,3,positive
1460715,1460715:3,And it was quick which is very important.,and it was quick which is very important,0.2716,null,service general,3,positive
1460715,1460715:4,Have the iced tea.,have the iced tea,0.0,iced tea,drinks quality,3,positive
1460715,1460715:5,It was wonderful.,it was wonderful,0.5719,null,drinks quality,3,positive
1470286,1470286:0,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",whenever you need a sushi fix mizu will be there with quality fish and great service,0.6249,fish,food quality,3,positive
1470286,1470286:0,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",whenever you need a sushi fix mizu will be there with quality fish and great service,0.6249,service,service general,3,positive
1470286,1470286:1,Delivery is fast too.,delivery is fast too,0.0,delivery,service general,3,positive
1470286,1470286:2,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",great friendly service fast seating fast delivery excellent sushi,0.9001,service,service general,3,positive
1470286,1470286:2,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",great friendly service fast seating fast delivery excellent sushi,0.9001,seating,service general,3,positive
1470286,1470286:2,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",great friendly service fast seating fast delivery excellent sushi,0.9001,delivery,service general,3,positive
1470286,1470286:2,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",great friendly service fast seating fast delivery excellent sushi,0.9001,sushi,food quality,3,positive
1470286,1470286:3,A little overpriced but worth it once you take a bite.,a little overpriced but worth it once you take a bite,0.2393,null,food prices,3,negative
1470286,1470286:3,A little overpriced but worth it once you take a bite.,a little overpriced but worth it once you take a bite,0.2393,null,food quality,3,positive
1470334,1470334:1,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,ess a bagel either by sty town or midtown is by far the best bagel in ny,0.6369,bagel,food quality,3,positive
1470334,1470334:2,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",the bagels always warm soft on the inside crispy on the outside and enormous in size,0.2263,bagels,food quality,3,positive
1470334,1470334:2,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",the bagels always warm soft on the inside crispy on the outside and enormous in size,0.2263,bagels,food style options,3,positive
1470334,1470334:3,They have a huge selection of different cream cheeses and all of their salads are great.,they have a huge selection of different cream cheeses and all of their salads are great,0.7506,salads,food quality,3,positive
1470334,1470334:3,They have a huge selection of different cream cheeses and all of their salads are great.,they have a huge selection of different cream cheeses and all of their salads are great,0.7506,cream cheeses,food style options,3,positive
1470334,1470334:4,The lox is always fresh too.,the lox is always fresh too,0.3182,lox,food quality,3,positive
1470334,1470334:5,Highly recommended to all!,highly recommended to all,0.3367,null,restaurant general,3,positive
1471273,1471273:2,Not impressed with the food.,not impressed with the food,-0.3724,food,food quality,3,negative
1471273,1471273:3,Prices too high for this cramped and unappealing resturant.,prices too high for this cramped and unappealing resturant,0.0,resturant,restaurant prices,3,negative
1471273,1471273:3,Prices too high for this cramped and unappealing resturant.,prices too high for this cramped and unappealing resturant,0.0,resturant,ambience general,3,negative
1471273,1471273:4,Zero ambiance to boot.,zero ambiance to boot,0.0,ambiance,ambience general,3,negative
1476493,1476493:0,I thought this place was totally overrated.,i thought this place was totally overrated,0.0,place,restaurant general,3,negative
1476493,1476493:1,Everything we had was good or ok....but definitely nothing great.,everything we had was good or ok but definitely nothing great,0.3195,null,restaurant general,3,neutral
1476493,1476493:2,"The ambience was nice, but service wasn't so great.",the ambience was nice but service wasn t so great,-0.7011,ambience,ambience general,3,positive
1476493,1476493:2,"The ambience was nice, but service wasn't so great.",the ambience was nice but service wasn t so great,-0.7011,service,service general,3,negative
1476493,1476493:3,"When you add it all together, it just doesn't seem worth it to me...especially considering the prices.",when you add it all together it just doesn t seem worth it to me especially considering the prices,-0.1695,null,restaurant general,3,negative
1476493,1476493:3,"When you add it all together, it just doesn't seem worth it to me...especially considering the prices.",when you add it all together it just doesn t seem worth it to me especially considering the prices,-0.1695,null,restaurant prices,3,negative
1477631,1477631:0,This is the BEST Shabu-Shabu Restaurant in the Try-State Area.,this is the best shabu shabu restaurant in the try state area,0.7125,shabu shabu restaurant,restaurant general,3,positive
1477631,1477631:1,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,i have lived in japan for 7 years and the taste of the food and the feel of the restaurant is like being back in japan,0.3612,food,food quality,3,positive
1477631,1477631:1,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,i have lived in japan for 7 years and the taste of the food and the feel of the restaurant is like being back in japan,0.3612,feel,ambience general,3,positive
1477631,1477631:2,Thius is a must for anyone who loves Shabu-Shabu.,thius is a must for anyone who loves shabu shabu,0.5719,shabu shabu,food quality,3,positive
1486041,1486041:0,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",the atmosphere is nothing special but it feels like a sushi establishment in tokyo,0.3861,atmosphere,ambience general,3,positive
1486041,1486041:1,The owner and staff are all Japanese as well and that adds to the entire ambiance.,the owner and staff are all japanese as well and that adds to the entire ambiance,0.2732,owner,restaurant miscellaneous,3,positive
1486041,1486041:1,The owner and staff are all Japanese as well and that adds to the entire ambiance.,the owner and staff are all japanese as well and that adds to the entire ambiance,0.2732,staff,restaurant miscellaneous,3,positive
1486041,1486041:1,The owner and staff are all Japanese as well and that adds to the entire ambiance.,the owner and staff are all japanese as well and that adds to the entire ambiance,0.2732,ambiance,ambience general,3,positive
1486041,1486041:2,"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.",despite a slightly limited menu everything prepared is done to perfection ultra fresh and a work of food art,0.81,menu,food style options,3,negative
